objid,run,rerun,camcol,field,obj,type,ra,dec,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z
1237663785283748266,4263,301,6,308,426,3,28.7695078,0.965237185,23.65255,21.80778,20.15752,19.56894,19.24561,0.6953056,0.07496455,0.02751108,0.02521081,0.06273504
1237663785283748211,4263,301,6,308,371,3,28.74545038,0.986709764,21.08381,19.74976,19.27173,18.99274,19.15185,0.2370443,0.03858581,0.03851712,0.03983135,0.1519943
1237663785283748219,4263,301,6,308,379,3,28.74946773,0.977660549,22.61356,22.96918,22.32462,22.22148,21.64801,0.3135456,0.2014562,0.1699962,0.2404015,0.468064
1237663785283748212,4263,301,6,308,372,3,28.74481233,0.968087779,25.19973,22.91114,25.49059,24.50308,21.73599,0.7074055,0.1672987,0.5667062,0.7336184,0.4344026
1237663785283683200,4263,301,6,307,896,3,28.73732245,0.971145769,23.79605,23.63307,22.2716,21.79359,21.65129,0.8363266,0.3755213,0.1746052,0.1808011,0.5000071
1237663785283682990,4263,301,6,307,686,3,28.72881374,0.974515032,24.77918,24.16292,21.82542,21.10858,20.63618,0.8499492,0.4570298,0.09787243,0.0815134,0.1839853
1237663785283683293,4263,301,6,307,989,3,28.7377142,0.981529675,24.67887,24.13918,23.32414,21.91926,21.05294,1.03379,0.5211791,0.4055144,0.1947318,0.3023603
1237663785283747864,4263,301,6,308,24,3,28.7559958,0.946460879,23.75004,22.58937,22.33563,21.38839,21.94406,0.6915722,0.136066,0.1590474,0.107647,0.5299654
1237663785283747867,4263,301,6,308,27,3,28.74886319,0.947621801,23.60358,23.77275,22.83518,22.44548,22.0813,0.5838664,0.3437417,0.2294063,0.252735,0.5427533
1237663785283748132,4263,301,6,308,292,3,28.75109567,0.964531503,22.78173,21.98711,20.42449,19.75343,19.46943,0.4875513,0.1155144,0.04284813,0.03677397,0.09742291
1237663785283682998,4263,301,6,307,694,3,28.73304961,0.948103057,23.26069,22.95566,21.93104,21.21868,20.8881,0.5593918,0.2109303,0.1248497,0.1055726,0.2630764
1237663785283683191,4263,301,6,307,887,3,28.72863433,0.964024775,24.23029,23.64623,22.61891,22.91084,22.53307,0.8304246,0.32021,0.1971481,0.3933466,0.6685323
1237663785283683008,4263,301,6,307,704,3,28.73798084,0.946675636,25.6276,22.1561,21.61198,21.04347,20.60883,0.9187448,0.1339998,0.1211261,0.116895,0.2679253
1237663785283683002,4263,301,6,307,698,3,28.73692864,0.953594137,26.86322,22.33566,20.87948,20.27683,20.04848,0.4197071,0.1934118,0.08019084,0.07362752,0.2055941
1237663785283683282,4263,301,6,307,978,3,28.72777492,0.948961751,23.59873,24.82076,23.55365,22.08852,21.56587,0.5721338,0.59324,0.3990553,0.1878636,0.3794816
1237663785283682993,4263,301,6,307,689,3,28.72972315,0.949961177,25.24994,23.24479,21.94621,21.04342,20.69868,0.642204,0.2108121,0.09816002,0.07104312,0.1781991
1237663785283683017,4263,301,6,307,713,3,28.74397576,1.014603717,22.45096,22.88267,22.18026,21.52085,21.39127,0.2764597,0.1846116,0.1490862,0.1332341,0.3811897
1237663785283683011,4263,301,6,307,707,3,28.74023918,1.015319537,24.46958,22.7162,21.49418,20.36359,20.06029,0.8485525,0.1442969,0.07359817,0.04376246,0.1136064
1237663785283748574,4263,301,6,308,734,3,28.75462165,1.006725885,22.79511,22.11573,21.35249,21.09964,21.00101,0.7418721,0.1900092,0.1456809,0.1794706,0.5635797
1237663785283748569,4263,301,6,308,729,3,28.74960866,1.001236402,25.25319,23.7107,22.49183,21.15509,20.66702,0.6632438,0.3050962,0.1631513,0.08029719,0.1776134
1237663785283748231,4263,301,6,308,391,3,28.75795717,0.992796702,23.02593,22.36672,20.66918,19.95608,19.51626,0.5125726,0.1350554,0.04630333,0.03789159,0.0879094
1237663785283748238,4263,301,6,308,398,3,28.76052588,1.006949831,22.71955,21.79393,20.55185,19.81767,19.30944,0.3900148,0.08286537,0.04199331,0.03428672,0.07373689
1237663785283748256,4263,301,6,308,416,3,28.76665869,0.993703337,22.63312,22.02823,21.14527,20.61643,20.15756,0.3063193,0.0851294,0.05784154,0.05614474,0.1281506
1237663785283748255,4263,301,6,308,415,3,28.76628479,0.996579376,23.87342,22.55129,22.423,21.73508,22.16176,0.795742,0.1396139,0.1870311,0.1591582,0.639615
1237663785283748758,4263,301,6,308,918,3,28.77076906,0.99298251,25.1505,24.52358,23.8093,21.74386,21.61065,1.125908,0.7741779,0.7136259,0.1985958,0.5698398
1237663785283683005,4263,301,6,307,701,3,28.73703576,1.011177766,24.32392,22.15468,20.44317,19.7806,19.50626,1.022103,0.1074865,0.03636933,0.03180564,0.08294351
1237663785283683019,4263,301,6,307,715,3,28.74414699,1.028175195,23.31198,22.25338,21.1833,20.86675,20.54829,0.568072,0.111108,0.06412295,0.07562965,0.1952534
1237663785283748317,4263,301,6,308,477,3,28.78827098,0.958860411,24.18624,22.78478,21.45213,21.15458,20.82685,0.8238524,0.1550682,0.07296287,0.08627335,0.223008
1237663785283748626,4263,301,6,308,786,3,28.79185773,0.96192488,23.60237,22.23265,21.38455,21.3114,21.26187,1.556004,0.2360924,0.1683941,0.2431909,0.7895228
1237663785283748622,4263,301,6,308,782,3,28.789968,0.968012036,24.46351,23.33828,22.53358,23.64627,21.85125,0.9685279,0.2718422,0.2039224,0.7042058,0.5450941
1237663785283748611,4263,301,6,308,771,3,28.78304136,0.956209193,23.1831,22.66138,21.37971,20.51663,19.85715,0.6574977,0.2007142,0.09848599,0.07103549,0.1371806
1237663785283748321,4263,301,6,308,481,3,28.79045301,0.95138566,23.24879,22.15252,21.7256,21.18144,20.99634,0.5672711,0.1079336,0.1101748,0.1044997,0.3076013
1237663785283748853,4263,301,6,308,1013,3,28.77413882,0.965937542,24.15583,24.06127,24.71449,24.91125,20.55985,0.923658,0.4872843,0.8249528,0.7819383,0.1991123
1237663785283748609,4263,301,6,308,769,3,28.78039884,0.948518179,22.78991,23.40562,22.47954,22.42035,22.33034,0.3642886,0.2864519,0.1932978,0.2823326,0.6934704
1237663785283748854,4263,301,6,308,1014,3,28.77468856,0.94649535,22.92656,22.18303,21.77841,21.50571,19.31764,1.302727,0.3084238,0.3304306,0.397622,0.1946075
1237663785283748312,4263,301,6,308,472,3,28.78631392,0.97079272,25.6472,22.95239,22.67885,22.29745,21.38832,0.6333537,0.1923577,0.2247693,0.2492202,0.37277
1237663785283748285,4263,301,6,308,445,3,28.77801539,0.973719179,22.86371,22.01273,21.59154,21.35371,20.85695,0.3807188,0.08641355,0.08758508,0.1098002,0.2408435
1237663785283748612,4263,301,6,308,772,3,28.78308786,0.981104795,22.70922,22.53659,21.56333,21.27885,21.06569,0.7144916,0.2703366,0.1716169,0.2027634,0.5791954
1237663785283748325,4263,301,6,308,485,3,28.79304673,0.954606179,22.55412,22.75495,22.60983,21.99877,21.48982,0.367426,0.1984766,0.2639754,0.2384379,0.5042503
1237663785283748333,4263,301,6,308,493,3,28.79605648,0.945009585,23.11014,22.65129,21.83447,21.1938,20.81448,0.4410284,0.1451668,0.1054913,0.09270575,0.2354563
1237663785283748327,4263,301,6,308,487,3,28.79454811,0.959398157,22.50788,22.42461,22.14396,21.12627,21.03351,0.3020332,0.129583,0.1509852,0.09503023,0.3038144
1237663785283683162,4263,301,6,307,858,3,28.70198654,0.963154871,24.57264,24.33503,22.52846,21.84817,22.23688,0.7792063,0.463311,0.1642328,0.147651,0.5447239
1237663785283682905,4263,301,6,307,601,3,28.69738459,0.97274055,21.94861,22.1155,21.28578,21.11147,20.64466,0.2466173,0.1305987,0.09194097,0.1230015,0.2771951
1237663785283683151,4263,301,6,307,847,3,28.69454514,0.981755543,24.91312,23.80199,22.12037,21.65117,21.35268,1.135469,0.4873138,0.1703815,0.1805163,0.4585251
1237663785283682887,4263,301,6,307,583,3,28.69030382,0.987604708,22.93738,21.57687,21.09654,20.81546,21.37546,0.5897571,0.08564435,0.08226208,0.1014775,0.5416876
1237663785283683275,4263,301,6,307,971,3,28.71844571,0.9466194,23.46377,23.33149,22.80213,21.82026,21.03836,0.6696085,0.3003184,0.2762212,0.1875396,0.3168059
1237663785283682968,4263,301,6,307,664,3,28.72161395,0.947537104,23.22123,22.21586,21.56736,21.03958,21.04845,0.9288036,0.1845755,0.1562692,0.1497731,0.5084975
1237678617430393961,7717,301,1,521,1129,3,28.7197082,1.056017374,24.45838,23.24123,22.66623,21.41065,20.71419,1.32535,0.330359,0.2917487,0.1527926,0.2891818
1237678617430393799,7717,301,1,521,967,3,28.71027567,1.062397955,25.31347,22.26055,21.01756,20.71761,20.08609,1.300893,0.1657122,0.08111408,0.09560063,0.1960165
1237678617430393950,7717,301,1,521,1118,3,28.700455,1.052724825,21.05869,21.22135,20.4075,19.68015,19.78552,0.3507369,0.1868687,0.1341442,0.1114073,0.4435687
1237678617430393569,7717,301,1,521,737,3,28.69794948,1.051395051,25.45936,22.35306,22.00237,22.12048,21.0623,0.9121932,0.1379275,0.1447214,0.2455139,0.3405915
1237678617430393800,7717,301,1,521,968,3,28.71059662,1.044930311,24.39364,22.91081,22.00155,21.39701,20.87625,1.095566,0.206639,0.1359233,0.1243997,0.2746214
1237678617430393098,7717,301,1,521,266,3,28.71111141,1.066803746,24.09165,22.34078,24.94415,25.05785,22.41426,0.8691696,0.1105598,0.7017396,0.6039857,0.6442143
1237678617430393099,7717,301,1,521,267,3,28.71300768,1.067587039,25.25442,22.19525,24.46367,24.23719,23.17329,0.8776477,0.1044851,0.7341526,0.7934892,0.7036673
1237678617430393827,7717,301,1,521,995,3,28.72624094,1.049783866,24.27191,23.64384,21.56771,21.04749,20.61574,1.054204,0.3761349,0.09160993,0.0887915,0.2149734
1237678617430393831,7717,301,1,521,999,3,28.72718611,1.044251014,24.64816,23.84376,22.16382,21.63998,21.73339,1.013504,0.3959718,0.1392466,0.1334627,0.4780497
1237678617430393333,7717,301,1,521,501,3,28.72257844,1.050730333,21.45754,20.63313,20.11069,19.91067,20.0073,0.1980684,0.03759906,0.03522521,0.04545985,0.1680415
1237678617430393828,7717,301,1,521,996,3,28.72656974,1.05612153,22.87811,23.06577,21.15838,20.57599,20.4086,0.5250512,0.2770492,0.07716718,0.07111906,0.2189517
1237678617430393837,7717,301,1,521,1005,3,28.73150536,1.041537055,24.8559,23.13223,22.41509,22.38327,21.24476,0.9310188,0.2062326,0.1580205,0.2320111,0.3009132
1237678617430393617,7717,301,1,521,785,3,28.72866048,1.03974489,25.09667,22.21577,21.99415,21.47605,21.28,1.245848,0.1346089,0.1598198,0.1571869,0.4593856
